429,0,100,50,50,0,0,0
429,1,100,50,60,0,0,0
429,2,100,50,70,0,0,0
429,3,100,50,80,0,0,0
429,4,100,50,80,10,0,0
429,5,100,50,80,20,0,0
430,0,80,70,30,20,0,0
430,1,80,70,30,30,0,0
430,2,80,70,30,40,0,0
430,3,80,70,30,50,0,0
430,4,80,70,30,60,0,0
430,5,80,70,30,70,0,0
431,0,60,70,30,40,0,0
431,1,60,70,30,50,0,0
431,2,60,70,30,60,0,0
431,3,60,70,30,70,0,0
431,4,60,70,30,80,0,0
431,5,60,70,30,90,0,0
432,0,70,50,80,50,0,0
432,1,70,50,80,60,0,0
432,2,70,50,80,70,0,0
432,3,70,50,80,80,0,0
432,4,70,50,80,90,0,0
432,5,70,50,80,100,0,0
433,0,60,50,80,60,0,0
433,1,60,50,80,70,0,0
433,2,60,50,80,80,0,0
433,3,60,50,80,90,0,0
433,4,60,50,80,100,0,0
433,5,60,50,80,110,0,0
434,0,100,50,50,80,20,0
434,1,100,50,50,80,30,0
434,2,100,50,50,80,40,0
434,3,100,50,50,80,50,0
434,4,100,50,50,80,60,0
434,5,100,50,50,80,70,0
435,0,90,50,50,80,30,0
435,1,90,50,50,80,40,0
435,2,90,50,50,80,50,0
435,3,90,50,50,80,60,0
435,4,90,50,50,80,70,0
435,5,90,50,50,80,80,0
436,0,60,60,20,150,60,0
436,1,60,60,20,150,70,0
436,2,60,60,20,150,80,0
436,3,60,60,20,150,90,0
436,4,60,60,20,150,90,10
436,5,60,60,20,150,90,20
437,0,120,120,40,50,70,0
437,1,120,120,40,50,70,0
437,2,120,120,40,50,70,0
437,3,120,120,40,50,70,0
437,4,120,120,40,50,70,0
437,5,120,120,40,50,70,0
438,0,110,120,40,50,80,0
438,1,110,120,40,50,80,0
438,2,110,120,40,50,80,0
438,3,110,120,40,50,80,0
438,4,110,120,40,50,80,0
438,5,110,120,40,50,80,0
439,0,80,50,80,40,0,0
439,1,80,50,80,50,0,0
439,2,80,50,80,60,0,0
439,3,80,50,80,70,0,0
439,4,80,50,80,80,0,0
439,5,80,50,80,90,0,0
440,0,70,50,80,50,0,0
440,1,70,50,80,60,0,0
440,2,70,50,80,70,0,0
440,3,70,50,80,80,0,0
440,4,70,50,80,90,0,0
440,5,70,50,80,100,0,0
441,0,110,50,80,60,0,0
441,1,110,50,80,70,0,0
441,2,110,50,80,80,0,0
441,3,110,50,80,90,0,0
441,4,110,50,80,100,0,0
441,5,110,50,80,100,10,0
442,0,100,50,50,80,20,0
442,1,100,50,50,80,30,0
442,2,100,50,50,80,40,0
442,3,100,50,50,80,50,0
442,4,100,50,50,80,60,0
442,5,100,50,50,80,70,0
443,0,90,60,80,80,40,0
443,1,90,60,80,80,50,0
443,2,90,60,80,80,60,0
443,3,90,60,80,80,70,0
443,4,90,60,80,80,70,10
443,5,90,60,80,80,70,20
444,0,70,70,30,30,0,0
444,1,70,70,30,40,0,0
444,2,70,70,30,50,0,0
444,3,70,70,30,60,0,0
444,4,70,70,30,70,0,0
444,5,70,70,30,80,0,0
445,0,80,50,80,40,0,0
445,1,80,50,80,50,0,0
445,2,80,50,80,60,0,0
445,3,80,50,80,70,0,0
445,4,80,50,80,80,0,0
445,5,80,50,80,90,0,0
446,0,70,50,80,50,0,0
446,1,70,50,80,60,0,0
446,2,70,50,80,70,0,0
446,3,70,50,80,80,0,0
446,4,70,50,80,90,0,0
446,5,70,50,80,100,0,0
447,0,110,50,80,60,0,0
447,1,110,50,80,70,0,0
447,2,110,50,80,80,0,0
447,3,110,50,80,90,0,0
447,4,110,50,80,100,0,0
447,5,110,50,80,100,10,0
448,0,100,50,50,80,20,0
448,1,100,50,50,80,30,0
448,2,100,50,50,80,40,0
448,3,100,50,50,80,50,0
448,4,100,50,50,80,60,0
448,5,100,50,50,80,70,0
449,0,90,60,80,80,40,0
449,1,90,60,80,80,50,0
449,2,90,60,80,80,60,0
449,3,90,60,80,80,70,0
449,4,90,60,80,80,70,10
449,5,90,60,80,80,70,20
450,0,60,50,80,60,0,0
450,1,60,50,80,70,0,0
450,2,60,50,80,80,0,0
450,3,60,50,80,90,0,0
450,4,60,50,80,100,0,0
450,5,60,50,80,110,0,0
451,0,100,50,50,80,20,0
451,1,100,50,50,80,30,0
451,2,100,50,50,80,40,0
451,3,100,50,50,80,50,0
451,4,100,50,50,80,60,0
451,5,100,50,50,80,70,0
452,0,80,50,50,80,40,0
452,1,80,50,50,80,50,0
452,2,80,50,50,80,60,0
452,3,80,50,50,80,70,0
452,4,80,50,50,80,80,0
452,5,80,50,50,80,90,0
453,0,70,50,60,120,50,0
453,1,70,50,60,120,60,0
453,2,70,50,60,120,60,10
453,3,70,50,60,120,60,20
453,4,70,50,60,120,60,30
453,5,70,50,60,120,60,40
454,0,60,70,30,40,0,0
454,1,60,70,30,50,0,0
454,2,60,70,30,60,0,0
454,3,60,70,30,70,0,0
454,4,60,70,30,80,0,0
454,5,60,70,30,90,0,0
455,0,70,50,80,50,0,0
455,1,70,50,80,60,0,0
455,2,70,50,80,70,0,0
455,3,70,50,80,80,0,0
455,4,70,50,80,90,0,0
455,5,70,50,80,100,0,0
456,0,60,50,80,60,0,0
456,1,60,50,80,70,0,0
456,2,60,50,80,80,0,0
456,3,60,50,80,90,0,0
456,4,60,50,80,100,0,0
456,5,60,50,80,110,0,0
457,0,100,50,80,70,0,0
457,1,100,50,80,80,0,0
457,2,100,50,80,90,0,0
457,3,100,50,80,100,0,0
457,4,100,50,80,100,10,0
457,5,100,50,80,100,20,0
458,0,90,50,50,80,30,0
458,1,90,50,50,80,40,0
458,2,90,50,50,80,50,0
458,3,90,50,50,80,60,0
458,4,90,50,50,80,70,0
458,5,90,50,50,80,80,0
459,0,90,60,80,80,40,0
459,1,90,60,80,80,50,0
459,2,90,60,80,80,60,0
459,3,90,60,80,80,70,0
459,4,90,60,80,80,70,10
459,5,90,60,80,80,70,20
460,0,50,50,80,70,0,0
460,1,50,50,80,80,0,0
460,2,50,50,80,90,0,0
460,3,50,50,80,100,0,0
460,4,50,50,80,110,0,0
460,5,50,50,80,120,0,0
461,0,110,50,50,80,10,0
461,1,110,50,50,80,20,0
461,2,110,50,50,80,30,0
461,3,110,50,50,80,40,0
461,4,110,50,50,80,50,0
461,5,110,50,50,80,60,0
462,0,100,50,50,80,20,0
462,1,100,50,50,80,30,0
462,2,100,50,50,80,40,0
462,3,100,50,50,80,50,0
462,4,100,50,50,80,60,0
462,5,100,50,50,80,70,0
463,0,130,30,60,80,40,10
463,1,130,30,60,80,40,20
463,2,130,30,60,80,40,30
463,3,130,30,60,80,40,40
463,4,130,30,60,80,40,50
463,5,130,30,60,80,40,60
464,0,110,60,30,0,0,0
464,1,110,60,40,0,0,0
464,2,110,60,50,0,0,0
464,3,110,60,60,0,0,0
464,4,110,60,70,0,0,0
464,5,110,60,80,0,0,0
465,0,90,60,50,0,0,0
465,1,90,60,60,0,0,0
465,2,90,60,70,0,0,0
465,3,90,60,80,0,0,0
465,4,90,60,80,10,0,0
465,5,90,60,80,20,0,0
466,0,80,50,50,20,0,0
466,1,80,50,50,30,0,0
466,2,80,50,50,40,0,0
466,3,80,50,50,50,0,0
466,4,80,50,50,60,0,0
466,5,80,50,50,70,0,0
467,0,120,70,30,30,0,0
467,1,120,70,30,40,0,0
467,2,120,70,30,50,0,0
467,3,120,70,30,60,0,0
467,4,120,70,30,70,0,0
467,5,120,70,30,80,0,0
468,0,110,70,30,40,0,0
468,1,110,70,30,50,0,0
468,2,110,70,30,60,0,0
468,3,110,70,30,70,0,0
468,4,110,70,30,80,0,0
468,5,110,70,30,90,0,0
469,0,140,70,30,60,0,0
469,1,140,70,30,70,0,0
469,2,140,70,30,80,0,0
469,3,140,70,30,90,0,0
469,4,140,70,30,100,0,0
469,5,140,70,30,100,10,0
470,0,110,100,40,40,10,0
470,1,110,100,40,40,20,0
470,2,110,100,40,40,30,0
470,3,110,100,40,40,40,0
470,4,110,100,40,40,50,0
470,5,110,100,40,40,60,0
471,0,110,120,40,50,30,0
471,1,110,120,40,50,40,0
471,2,110,120,40,50,50,0
471,3,110,120,40,50,60,0
471,4,110,120,40,50,70,0
471,5,110,120,40,50,80,0
472,0,100,100,40,40,20,0
472,1,100,100,40,40,30,0
472,2,100,100,40,40,40,0
472,3,100,100,40,40,50,0
472,4,100,100,40,40,60,0
472,5,100,100,40,40,70,0
473,0,120,110,40,40,40,0
473,1,120,110,40,40,50,0
473,2,120,110,40,40,60,0
473,3,120,110,40,40,70,0
473,4,120,110,40,40,70,10
473,5,120,110,40,40,70,20
474,0,130,70,30,20,0,0
474,1,130,70,30,30,0,0
474,2,130,70,30,40,0,0
474,3,130,70,30,50,0,0
474,4,130,70,30,60,0,0
474,5,130,70,30,70,0,0
475,0,120,70,30,30,0,0
475,1,120,70,30,40,0,0
475,2,120,70,30,50,0,0
475,3,120,70,30,60,0,0
475,4,120,70,30,70,0,0
475,5,120,70,30,80,0,0
476,0,140,70,30,60,0,0
476,1,140,70,30,70,0,0
476,2,140,70,30,80,0,0
476,3,140,70,30,90,0,0
476,4,140,70,30,100,0,0
476,5,140,70,30,100,10,0
477,0,130,70,30,70,0,0
477,1,130,70,30,80,0,0
477,2,130,70,30,90,0,0
477,3,130,70,30,100,0,0
477,4,130,70,30,100,10,0
477,5,130,70,30,100,20,0
478,0,120,120,40,50,20,0
478,1,120,120,40,50,30,0
478,2,120,120,40,50,40,0
478,3,120,120,40,50,50,0
478,4,120,120,40,50,60,0
478,5,120,120,40,50,70,0
479,0,70,50,50,30,0,0
479,1,70,50,50,40,0,0
479,2,70,50,50,50,0,0
479,3,70,50,50,60,0,0
479,4,70,50,50,70,0,0
479,5,70,50,50,80,0,0
480,0,110,70,30,40,0,0
480,1,110,70,30,50,0,0
480,2,110,70,30,60,0,0
480,3,110,70,30,70,0,0
480,4,110,70,30,80,0,0
480,5,110,70,30,90,0,0
481,0,100,70,30,50,0,0
481,1,100,70,30,60,0,0
481,2,100,70,30,70,0,0
481,3,100,70,30,80,0,0
