173,0,90,50,60,0,0,0
173,1,90,50,70,0,0,0
173,2,90,50,80,0,0,0
173,3,90,50,80,10,0,0
173,4,90,50,80,20,0,0
173,5,90,50,80,30,0,0
174,0,70,70,30,30,0,0
174,1,70,70,30,40,0,0
174,2,70,70,30,50,0,0
174,3,70,70,30,60,0,0
174,4,70,70,30,70,0,0
174,5,70,70,30,80,0,0
175,0,50,70,30,50,0,0
175,1,50,70,30,60,0,0
175,2,50,70,30,70,0,0
175,3,50,70,30,80,0,0
175,4,50,70,30,90,0,0
175,5,50,70,30,100,0,0
176,0,70,50,80,50,0,0
176,1,70,50,80,60,0,0
176,2,70,50,80,70,0,0
176,3,70,50,80,80,0,0
176,4,70,50,80,90,0,0
176,5,70,50,80,100,0,0
177,0,50,50,80,70,0,0
177,1,50,50,80,80,0,0
177,2,50,50,80,90,0,0
177,3,50,50,80,100,0,0
177,4,50,50,80,110,0,0
177,5,50,50,80,120,0,0
178,0,100,50,50,80,20,0
178,1,100,50,50,80,30,0
178,2,100,50,50,80,40,0
178,3,100,50,50,80,50,0
178,4,100,50,50,80,60,0
178,5,100,50,50,80,70,0
179,0,80,50,50,80,40,0
179,1,80,50,50,80,50,0
179,2,80,50,50,80,60,0
179,3,80,50,50,80,70,0
179,4,80,50,50,80,80,0
179,5,80,50,50,80,90,0
180,0,50,60,20,150,70,0
180,1,50,60,20,150,80,0
180,2,50,60,20,150,90,0
180,3,50,60,20,150,90,10
180,4,50,60,20,150,90,20
180,5,50,60,20,150,90,30
181,0,110,120,40,50,80,0
181,1,110,120,40,50,80,0
181,2,110,120,40,50,80,0
181,3,110,120,40,50,80,0
181,4,110,120,40,50,80,0
181,5,110,120,40,50,80,0
182,0,90,120,40,50,100,0
182,1,90,120,40,50,100,0
182,2,90,120,40,50,100,0
182,3,90,120,40,50,100,0
182,4,90,120,40,50,100,0
182,5,90,120,40,50,100,0
183,0,60,50,80,60,0,0
183,1,60,50,80,70,0,0
183,2,60,50,80,80,0,0
183,3,60,50,80,90,0,0
183,4,60,50,80,100,0,0
183,5,60,50,80,110,0,0
184,0,100,50,80,70,0,0
184,1,100,50,80,80,0,0
184,2,100,50,80,90,0,0
184,3,100,50,80,100,0,0
184,4,100,50,80,100,10,0
184,5,100,50,80,100,20,0
185,0,90,50,50,80,30,0
185,1,90,50,50,80,40,0
185,2,90,50,50,80,50,0
185,3,90,50,50,80,60,0
185,4,90,50,50,80,70,0
185,5,90,50,50,80,80,0
186,0,90,60,60,100,40,0
186,1,90,60,60,100,50,0
186,2,90,60,60,100,60,0
186,3,90,60,60,100,60,10
186,4,90,60,60,100,60,20
186,5,90,60,60,100,60,30
187,0,40,50,80,80,0,0
187,1,40,50,80,90,0,0
187,2,40,50,80,100,0,0
187,3,40,50,80,110,0,0
187,4,40,50,80,120,0,0
187,5,40,50,80,130,0,0
188,0,80,50,50,80,40,0
188,1,80,50,50,80,50,0
188,2,80,50,50,80,60,0
188,3,80,50,50,80,70,0
188,4,80,50,50,80,80,0
188,5,80,50,50,80,90,0
189,0,90,120,40,50,50,0
189,1,90,120,40,50,60,0
189,2,90,120,40,50,70,0
189,3,90,120,40,50,80,0
189,4,90,120,40,50,90,0
189,5,90,120,40,50,100,0
190,0,70,70,30,30,0,0
190,1,70,70,30,40,0,0
190,2,70,70,30,50,0,0
190,3,70,70,30,60,0,0
190,4,70,70,30,70,0,0
190,5,70,70,30,80,0,0
191,0,80,50,80,40,0,0
191,1,80,50,80,50,0,0
191,2,80,50,80,60,0,0
191,3,80,50,80,70,0,0
191,4,80,50,80,80,0,0
191,5,80,50,80,90,0,0
192,0,70,50,80,50,0,0
192,1,70,50,80,60,0,0
192,2,70,50,80,70,0,0
192,3,70,50,80,80,0,0
192,4,70,50,80,90,0,0
192,5,70,50,80,100,0,0
193,0,100,50,80,70,0,0
193,1,100,50,80,80,0,0
193,2,100,50,80,90,0,0
193,3,100,50,80,100,0,0
193,4,100,50,80,100,10,0
193,5,100,50,80,100,20,0
194,0,100,50,50,80,20,0
