514,0,100,50,50,0,0,0
514,1,100,50,60,0,0,0
514,2,100,50,70,0,0,0
514,3,100,50,80,0,0,0
514,4,100,50,80,10,0,0
514,5,100,50,80,20,0,0
515,0,80,70,30,20,0,0
515,1,80,70,30,30,0,0
515,2,80,70,30,40,0,0
515,3,80,70,30,50,0,0
515,4,80,70,30,60,0,0
515,5,80,70,30,70,0,0
516,0,60,70,30,40,0,0
516,1,60,70,30,50,0,0
516,2,60,70,30,60,0,0
516,3,60,70,30,70,0,0
516,4,60,70,30,80,0,0
516,5,60,70,30,90,0,0
517,0,80,50,80,40,0,0
517,1,80,50,80,50,0,0
517,2,80,50,80,60,0,0
517,3,80,50,80,70,0,0
517,4,80,50,80,80,0,0
517,5,80,50,80,90,0,0
518,0,70,50,80,50,0,0
518,1,70,50,80,60,0,0
518,2,70,50,80,70,0,0
518,3,70,50,80,80,0,0
518,4,70,50,80,90,0,0
518,5,70,50,80,100,0,0
519,0,90,50,50,80,30,0
519,1,90,50,50,80,40,0
519,2,90,50,50,80,50,0
519,3,90,50,50,80,60,0
519,4,90,50,50,80,70,0
519,5,90,50,50,80,80,0
520,0,70,50,50,80,50,0
520,1,70,50,50,80,60,0
520,2,70,50,50,80,70,0
520,3,70,50,50,80,80,0
520,4,70,50,50,80,90,0
520,5,70,50,50,80,100,0
521,0,60,60,20,150,60,0
521,1,60,60,20,150,70,0
521,2,60,60,20,150,80,0
521,3,60,60,20,150,90,0
521,4,60,60,20,150,90,10
521,5,60,60,20,150,90,20
522,0,120,120,40,50,70,0
522,1,120,120,40,50,70,0
522,2,120,120,40,50,70,0
522,3,120,120,40,50,70,0
522,4,120,120,40,50,70,0
522,5,120,120,40,50,70,0
523,0,110,120,40,50,80,0
523,1,110,120,40,50,80,0
523,2,110,120,40,50,80,0
523,3,110,120,40,50,80,0
523,4,110,120,40,50,80,0
523,5,110,120,40,50,80,0
524,0,100,70,30,50,0,0
524,1,100,70,30,60,0,0
524,2,100,70,30,70,0,0
524,3,100,70,30,80,0,0
524,4,100,70,30,90,0,0
524,5,100,70,30,100,0,0
525,0,110,100,40,40,10,0
525,1,110,100,40,40,20,0
525,2,110,100,40,40,30,0
525,3,110,100,40,40,40,0
525,4,110,100,40,40,50,0
525,5,110,100,40,40,60,0
526,0,100,100,40,40,20,0
526,1,100,100,40,40,30,0
526,2,100,100,40,40,40,0
526,3,100,100,40,40,50,0
526,4,100,100,40,40,60,0
526,5,100,100,40,40,70,0
527,0,130,30,60,80,40,10
527,1,130,30,60,80,40,20
527,2,130,30,60,80,40,30
527,3,130,30,60,80,40,40
527,4,130,30,60,80,40,50
527,5,130,30,60,80,40,60
528,0,70,70,30,30,0,0
528,1,70,70,30,40,0,0
528,2,70,70,30,50,0,0
528,3,70,70,30,60,0,0
528,4,70,70,30,70,0,0
528,5,70,70,30,80,0,0
529,0,80,50,80,40,0,0
529,1,80,50,80,50,0,0
529,2,80,50,80,60,0,0
529,3,80,50,80,70,0,0
529,4,80,50,80,80,0,0
529,5,80,50,80,90,0,0
530,0,60,50,80,60,0,0
530,1,60,50,80,70,0,0
530,2,60,50,80,80,0,0
530,3,60,50,80,90,0,0
530,4,60,50,80,100,0,0
